Descrição;Preço;Estrelas;TotalReviews;URL;Loja;Categoria
"Notebook Samsung Intel Core i7 11ª Geração -1165G7, 8GB, 256GB SSD, Tela de 15,6"", Intel Iris Xe,Cinza- NP550XDA-KS1BR";4499.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-intel-core-i7-11a-geracao-1165g7-8gb-256gb-ssd-tela-de-156-intel-iris-xe-cinza-np550xda-ks1br/p/gh22h5a8af/in/nsbo/;Megazine Luiza;Notebook
Notebook Gamer Acer Aspire Nitro 5 AN515-43-R4C3;5399.1;5;1;https://www.magazineluiza.com.br/notebook-gamer-acer-aspire-nitro-5-an515-43-r4c3-amd-ryzen-7-8gb-1tb-128gb-ssd-156-full-hd/p/230310600/in/pcgm/;Megazine Luiza;Notebook
MacBook Air Prateado com 256GB e M1 da Apple;8549.05;5;0;https://www.magazineluiza.com.br/macbook-air-prateado-com-256gb-e-m1-da-apple/p/fd1703f49a/in/ntmk/;Megazine Luiza;Notebook
Notebook Samsung Book Intel Core i3-1115G4, Windows 10 Home, 4GB, 1TB,  15.6'' Full HD LED;2944.05;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-core-i3-1115g4-windows-10-home-4gb-1tb-15-6-full-hd-led/p/cdjg6c9117/in/ntmk/;Megazine Luiza;Notebook
"Notebook Dell Inspiron i3501-U25P 15.6"" HD 10ª Geração Intel Core i3 4GB 256GB SSD Linux Preto";3014.1;4;7;https://www.magazineluiza.com.br/notebook-dell-inspiron-i3501-u25p-15-6-hd-10a-geracao-intel-core-i3-4gb-256gb-ssd-linux-preto/p/gd5dde3366/in/nodl/;Megazine Luiza;Notebook
"Notebook Acer Aspire 5 A515-56-327T Intel Core I3-1115G4 4GB 256GB SSD Windows 10 Home 15.6"" Cinza";3134.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-56-327t-intel-core-i3-1115g4-4gb-256gb-ssd-windows-10-home-15-6-cinza/p/gebb47a6d3/in/ntmk/;Megazine Luiza;Notebook
"Notebook 15.6"" vivobook celeron n4020/4gb/500gb/win10 cinza x543ma-dm1317t  ASUS";2306.66;5;0;https://www.magazineluiza.com.br/notebook-15-6-vivobook-celeron-n4020-4gb-500gb-win10-cinza-x543ma-dm1317t-asus/p/dkb883gfk1/in/ntmk/;Megazine Luiza;Notebook
"Notebook Intel Pentium 4GB RAM 500GB HDD Ultra UB322 Tela 14.1"" HD Windows 10 Preto";1799.1;5;0;https://www.magazineluiza.com.br/notebook-intel-pentium-4gb-ram-500gb-hdd-ultra-ub322-tela-14-1-hd-windows-10-preto-multilaser/p/afga0a21j0/in/ntmk/;Megazine Luiza;Notebook
"Kit Notebook Dell Inspiron i3501-M25PB 15.6"" HD 10ª G. Intel Core i3 4GB 256GB SSD Windows 10 Preto + Mochila Essential";3275.1;5;2;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-i3501-m25pb-15-6-hd-10a-g-intel-core-i3-4gb-256gb-ssd-windows-10-preto-mochila-essential/p/bca95ac13f/in/nodl/;Megazine Luiza;Notebook
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";5399.1;5;4;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-m70p-15-6-hd-11a-geracao-intel-core-i7-8gb-256gb-ssd-nvidia-geforce-windows-10-preto/p/caa94dk614/in/nodl/;Megazine Luiza;Notebook
Notebook Samsung Book E20 Intel Celeron W10 4GB 500GB 15,6 Cinza;2519.1;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-e20-intel-celeron-w10-4gb-500gb-156-cinza/p/aak92f84gb/in/note/;Megazine Luiza;Notebook
"Notebook Samsung Book Intel Core i5 - 1135G7, Windows 10 Home 512GB SSD, 8GB RAM , Tela ""15.6"" Intel Iris Xe - Full HD LED";4593.23;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-core-i5-1135g7-windows-10-home-512gb-ssd-8gb-ram-tela-15-6-intel-iris-xe-full-hd-led/p/kaj999h48b/in/nsbo/;Megazine Luiza;Notebook
"Notebook 14"" ultra core i3/4gb/1tb/linux prata ub422  MULTILASER";2229.06;5;0;https://www.magazineluiza.com.br/notebook-14-ultra-core-i3-4gb-1tb-linux-prata-ub422-multilaser/p/hk7c3ea836/in/ntmk/;Megazine Luiza;Notebook
Notebook Multilaser Cloud Windowns 10home 2gb 64gb Pc134;1527.59;5;0;https://www.magazineluiza.com.br/notebook-multilaser-cloud-windowns-10home-2gb-64gb-pc134/p/aab9279920/in/ntmk/;Megazine Luiza;Notebook
Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS;2469.05;3;16;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-34-c6zs-intel-celeron-n4000-4gb-ram-1tb-hd-156-endless-os/p/bfb749291c/in/ntmk/;Megazine Luiza;Notebook
Notebook Acer Aspire 3 Intel Celeron 4GB 1TB Endless;2339.1;3;7;https://www.magazineluiza.com.br/notebook-acer-aspire-3-intel-celeron-4gb-1tb-endless/p/gc6jgeb850/in/ntmk/;Megazine Luiza;Notebook
MacBook Pro 13” Apple Intel Core i5 16GB RAM;16919.1;5;0;https://www.magazineluiza.com.br/macbook-pro-13-apple-intel-core-i5-16gb-ram-1tb-ssd-cinza-espacial/p/226134200/in/mack/;Megazine Luiza;Notebook
"Notebook Dell Inspiron 3501-M80S 15.6"" HD 11ª Ger. Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Windows 10";5579.1;4;2;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-m80s-15-6-hd-11a-ger-intel-core-i7-8gb-128gb-ssd-1tb-hd-nvidia-geforce-windows-10/p/gk14kh4j8f/in/nodl/;Megazine Luiza;Notebook
"Kit Notebook Dell Inspiron 3501-M46SS 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Windows + Capa Essential";3824.1;5;0;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m46ss-15-6-hd-10a-geracao-intel-core-i5-8gb-256gb-ssd-windows-capa-essential/p/ff2f547je8/in/nodl/;Megazine Luiza;Notebook
Notebook Gamer Aspire Nitro 5 AN515-55-73R9 Intel Core i7 8GB 512GB GTX 1650 SSD 15,6' Full HD;6079.05;5;0;https://www.magazineluiza.com.br/notebook-gamer-aspire-nitro-5-an515-55-73r9-intel-core-i7-8gb-512gb-gtx-1650-ssd-156-full-hd-acer/p/cfh3dae657/in/acnt/;Megazine Luiza;Notebook
"Notebook Positivo Motion Q Q4128C Intel Atom Quad Core 4GB 128GB 14,1"" LED Windows 10 Home - Gray";1583.1;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-q-q4128c-intel-atom-quad-core-4gb-128gb-141-led-windows-10-home-gray/p/kf97ghj78g/in/note/;Megazine Luiza;Notebook
"Notebook HP 256-G8, Core i5, 8GB, 256GB SSD, 15"" - 3G5A7LA";3719.07;5;0;https://www.magazineluiza.com.br/notebook-hp-256-g8-core-i5-8gb-256gb-ssd-15-3g5a7la/p/dfg2b097h5/in/ntmk/;Megazine Luiza;Notebook
"Notebook 14"" legacy cloud atom/2gb/32gb win10 cinza pc131  MULTILASER";1356.06;3;18;https://www.magazineluiza.com.br/notebook-14-legacy-cloud-atom-2gb-32gb-win10-cinza-pc131-multilaser/p/ha8jb6jab2/in/ntmk/;Megazine Luiza;Notebook
Notebook Lenovo Tela 15.6 polegadas Ultrafino Ideapad S145 500GB HD Linux 4GB RAM;2849.05;5;0;https://www.magazineluiza.com.br/notebook-lenovo-tela-15-6-polegadas-ultrafino-ideapad-s145-500gb-hd-linux-4gb-ram/p/cjck37k1cj/in/ntmk/;Megazine Luiza;Notebook
Notebook HP 256-G8, Core i7, 16GB, 256GB SSD, Windows 10 Home - 4N0Z6LA;5114.07;5;0;https://www.magazineluiza.com.br/notebook-hp-256-g8-core-i7-16gb-256gb-ssd-windows-10-home-4n0z6la/p/ddcaafk3bj/in/ntmk/;Megazine Luiza;Notebook
Notebook Samsung Galaxy Book S , Intel Core i5, 8GB, 256GB SSD, Tela de 13,3'' Touch - NP767XCM-K01BR;4999.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-galaxy-book-s-intel-core-i5-8gb-256gb-ssd-tela-de-133-touch-np767xcm-k01br/p/eb9b6kc49g/in/note/;Megazine Luiza;Notebook
Notebook Acer Chromebook Intel 2.8Ghz 4Gb 64Gb Ssd Os 11.6;1859.91;4;3;https://www.magazineluiza.com.br/notebook-acer-chromebook-intel-2-8ghz-4gb-64gb-ssd-os-11-6/p/kbej277a99/in/chro/;Megazine Luiza;Notebook
"Kit Notebook Dell Inspiron 3501-M46PB 15.6"" HD 10ª Ger Intel Core i5 8GB 256GB SSD Windows Preto + Mochila Essential";4130.1;5;0;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m46pb-15-6-hd-10a-ger-intel-core-i5-8gb-256gb-ssd-windows-preto-mochila-essential/p/jhkh52e7k9/in/nodl/;Megazine Luiza;Notebook
"Notebook 15.6"" aspire 3 ryzen 5 3500u/8gb/1tb/win10 a315-23-r291  ACER";3490.06;5;0;https://www.magazineluiza.com.br/notebook-15-6-aspire-3-ryzen-5-3500u-8gb-1tb-win10-a315-23-r291-acer/p/jd6bfb2k5f/in/ntmk/;Megazine Luiza;Notebook
"Notebook Ultrafino Dell Inspiron i5502-M40S 15.6"" Full HD 11ª G. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";6749.1;4;35;https://www.magazineluiza.com.br/notebook-ultrafino-dell-inspiron-i5502-m40s-15-6-full-hd-11a-g-intel-core-i7-16gb-512gb-ssd-nvidia-geforce-windows-10/p/aeec0f84a1/in/nodl/;Megazine Luiza;Notebook
Notebook Vaio FE14 VJFE42F11X-B1721H Intel Core i3;2789.1;4;8;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b1721h-intel-core-i3-4gb-256gb-ssd-14-full-hd-led-windows-10/p/230344700/in/ntmk/;Megazine Luiza;Notebook
"Notebook 15.6"" book e20 celeron 6305, 4gb, 500gb, windows 10 branco np550xda-ko2br  SAMSUNG";2520.06;5;0;https://www.magazineluiza.com.br/notebook-15-6-book-e20-celeron-6305-4gb-500gb-windows-10-branco-np550xda-ko2br-samsung/p/bf1e6af02a/in/nsbo/;Megazine Luiza;Notebook
Notebook Acer Aspire Nitro 5 Intel Core I7 512GB SSD GeForce GTX1660TI Tela 15.6 Windows 10;7699.0;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-nitro-5-intel-core-i7-512gb-ssd-geforce-gtx1660ti-tela-15-6-windows-10/p/ebkfh7j2f6/in/acnt/;Megazine Luiza;Notebook
Notebook Asus X543UA-GQ3153T Tela 15,6;3086.91;5;0;https://www.magazineluiza.com.br/notebook-asus-x543ua-gq3153t-tela-156/p/gc30ekjgjc/in/ntmk/;Megazine Luiza;Notebook
"Notebook Dell Inspiron 3501-M41P 15.6"" HD 10ª Geração Intel Core i5 4GB 256GB SSD Windows Preto";3599.1;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-m41p-15-6-hd-10a-geracao-intel-core-i5-4gb-256gb-ssd-windows-preto/p/ej1925b05b/in/nodl/;Megazine Luiza;Notebook
"Notebook HP 256-G8, Core i3, 4GB, 128GB SSD, Tela de 15"" - 4A8P7LA";3021.57;5;0;https://www.magazineluiza.com.br/notebook-hp-256-g8-core-i3-4gb-128gb-ssd-tela-de-15-4a8p7la/p/egb53gdhk1/in/ntmk/;Megazine Luiza;Notebook
Notebook Vaio FE14 VJFE42F11X-B0712W Intel Core i5-10210U 8GB 256GB Full HD Windows 10 Home - Branco;4274.05;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b0712w-intel-core-i5-10210u-8gb-256gb-full-hd-windows-10-home-branco/p/da0g1h79e9/in/ntmk/;Megazine Luiza;Notebook
"Notebook 15.6"" ideapad s145 ryzen 5/12gb/hd1tb/linux - 81v7s00000, lenovo  LENOVO";3053.56;3;1;https://www.magazineluiza.com.br/notebook-15-6-ideapad-s145-ryzen-5-12gb-hd1tb-linux-81v7s00000-lenovo-lenovo/p/dfg76k6a67/in/note/;Megazine Luiza;Notebook
"Chromebook 11.6"" celeron n4020/4gb/32gb/chrome os c733-c607  ACER";1647.06;5;0;https://www.magazineluiza.com.br/chromebook-11-6-celeron-n4020-4gb-32gb-chrome-os-c733-c607-acer/p/ak5ch45j32/in/chro/;Megazine Luiza;Notebook
Notebook Dell Inspiron 13 5301-A30S  Intel Core i7;5669.1;1;1;https://www.magazineluiza.com.br/notebook-dell-inspiron-13-5301-a30s-intel-core-i7-8gb-512gb-ssd-optane-32gb-133-full-hd-windows-10/p/228078800/in/nodl/;Megazine Luiza;Notebook
"Notebook Samsung Book Intel Core i7, Windows 10, 8GB, 256 GB SSD, Intel Iris Xe, 15.6""";5799.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-core-i7-windows-10-8gb-256-gb-ssd-intel-iris-xe-15-6/p/fejd55dff3/in/ntmk/;Megazine Luiza;Notebook
"Notebook Dell Alienware m15 R6 AW15-i1100-M10P 15.6"" FHD 11ª ger Intel Core i7 16GB 512GB SSD RTX 3060 Win 11";11999.0;5;0;https://www.magazineluiza.com.br/notebook-dell-alienware-m15-r6-aw15-i1100-m10p-15-6-fhd-11a-ger-intel-core-i7-16gb-512gb-ssd-rtx-3060-win-11/p/bk27179547/in/ntbg/;Megazine Luiza;Notebook
Macbook Pro 13,3” Apple M1 8GB;13004.1;5;0;https://www.magazineluiza.com.br/macbook-pro-133-apple-m1-8gb-512gb-ssd-prateado/p/227626600/in/mack/;Megazine Luiza;Notebook
"Notebook 15.6"" book e30 core i3-1115g4 11ª geração, 4gb, 1tb, windows 10 branco np550xda-kt2br  SAMSUNG";3199.06;1;1;https://www.magazineluiza.com.br/notebook-15-6-book-e30-core-i3-1115g4-11a-geracao-4gb-1tb-windows-10-branco-np550xda-kt2br-samsung/p/dde98336ba/in/nsbo/;Megazine Luiza;Notebook
Notebook Flash Samsung  F30 Np530xbb-ad1b;2999.9;4;7;https://www.magazineluiza.com.br/notebook-flash-samsung-f30-np530xbb-ad1b/p/gj9762hjbj/in/ntmk/;Megazine Luiza;Notebook
Notebook Acer Aspire 5 15.6 FHD I5-10210U 256GB SSD 4GB Prata Linux Endless 1SP A515-54-557C NX.HQMAL.00B;3392.1;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-15-6-fhd-i5-10210u-256gb-ssd-4gb-prata-linux-endless-1sp-a515-54-557c-nx-hqmal-00b/p/decg692j8j/in/ntmk/;Megazine Luiza;Notebook
"Kit Notebook 2 em 1 Dell Inspiron 5406-OS10SF 14"" Touch 11ª Ger Intel Core i3 4GB 128GB SSD Windows 10 Microsoft 365";3959.1;5;0;https://www.magazineluiza.com.br/kit-notebook-2-em-1-dell-inspiron-5406-os10sf-14-touch-11a-ger-intel-core-i3-4gb-128gb-ssd-windows-10-microsoft-365/p/kf1j2ej33a/in/nodl/;Megazine Luiza;Notebook
Notebook Dell Inspiron i15-3501-A70S Intel Core i7;4499.1;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-i15-3501-a70s-intel-core-i7-8gb-256gb-ssd-156-placa-video-2gb-windows-10/p/232441200/in/nodl/;Megazine Luiza;Notebook
"Notebook Dell Inspiron 3501-M60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10";4949.1;4;4;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-m60s-15-6-hd-11a-geracao-intel-core-i7-8gb-256gb-ssd-windows-10/p/kcb65k0jhk/in/nodl/;Megazine Luiza;Notebook
"Notebook Asus VivoBook, Intel Core i5 8250U, 8GB, 256GB SSD, Tela de 15,6"", Cinza Escuro - X543UA-DM3457T";3299.0;5;0;https://www.magazineluiza.com.br/notebook-asus-vivobook-intel-core-i5-8250u-8gb-256gb-ssd-tela-de-156-cinza-escuro-x543ua-dm3457t/p/ddjd7faadb/in/ntmk/;Megazine Luiza;Notebook
Notebook Vaio FE14 14 FHD i5-10210U SSD 256GB 8GB Linux Debian 10 VJFE42F11X-B0361H;3356.1;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-14-fhd-i5-10210u-ssd-256gb-8gb-linux-debian-10-vjfe42f11x-b0361h/p/khdabf8632/in/ntmk/;Megazine Luiza;Notebook
"Notebook Ultraportátil Dell Inspiron 5301-M30S 13.3"" Full HD 11ª G Intel Core i7 8GB 512GB SSD+32GB Intel Optane Win 10";5669.1;4;3;https://www.magazineluiza.com.br/notebook-ultraportatil-dell-inspiron-5301-m30s-13-3-full-hd-11a-g-intel-core-i7-8gb-512gb-ssd-32gb-intel-optane-win-10/p/bkh4aje623/in/nodl/;Megazine Luiza;Notebook
"Notebook Lenovo, Intel CoreT i5 10210U, 8GB, 256GB SSD, Tela de 15,6"", UHD Graphics, Prata, IdeaPad 3i - 82BS0005BR";3499.0;5;0;https://www.magazineluiza.com.br/notebook-lenovo-intel-coret-i5-10210u-8gb-256gb-ssd-tela-de-156-uhd-graphics-prata-ideapad-3i-82bs0005br/p/ad7d3hk2b6/in/note/;Megazine Luiza;Notebook
"Notebook Ultraportátil Dell Inspiron 5301-M10S 13.3"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 10 Prata";5039.1;4;8;https://www.magazineluiza.com.br/notebook-ultraportatil-dell-inspiron-5301-m10s-13-3-full-hd-11a-geracao-intel-core-i5-8gb-256gb-ssd-windows-10-prata/p/ekfha930k6/in/nodl/;Megazine Luiza;Notebook
"Notebook Positivo Motion C4128Ei Intel Celeron Dual-Core Linux 14"" - Cinza";1999.0;4;1;https://www.magazineluiza.com.br/notebook-positivo-motion-c4128ei-intel-celeron-dual-core-linux-14-cinza/p/eb27c8kd0a/in/note/;Megazine Luiza;Notebook
Notebook Positivo Motion Q464C Tela 14 4GB Quad Core;1614.05;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-tela-14-4gb-quad-core/p/cfe3732k60/in/note/;Megazine Luiza;Notebook
"Notebook Samsung 11.6"" Chromebook 4 Intel Celeron 32 GB + 4GB UHD Graphics 600";2479.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-11-6-chromebook-4-intel-celeron-32-gb-4gb-uhd-graphics-600/p/dfa3j9h289/in/ntmk/;Megazine Luiza;Notebook
Macbook Air 13,3” Apple M1 8GB;10574.1;5;0;https://www.magazineluiza.com.br/macbook-air-133-apple-m1-8gb-512gb-ssd-dourado/p/227625800/in/ntmk/;Megazine Luiza;Notebook
Notebook Positivo Motion 14 HD Intel i3-7020U 1TB 4GB Linux Cinza Escuro;2249.98;4;12;https://www.magazineluiza.com.br/notebook-positivo-motion-14-hd-intel-i3-7020u-1tb-4gb-linux-cinza-escuro/p/ded900ek92/in/note/;Megazine Luiza;Notebook
Notebook Gamer Acer Nitro 5 i5 8GB 128GB+1TB PL4 15.6 Linux;5129.1;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-nitro-5-i5-8gb-128gb-1tb-pl4-15-6-linux/p/ca5fek5g1b/in/pcgm/;Megazine Luiza;Notebook
"Notebook 14"" legacy celeron/4gb/64gb/win10 preto pc260  MULTILASER";1501.56;4;1;https://www.magazineluiza.com.br/notebook-14-legacy-celeron-4gb-64gb-win10-preto-pc260-multilaser/p/adaf9bfkcj/in/ntmk/;Megazine Luiza;Notebook
Notebook Acer Aspire 5 A514-54-37M1 Intel Core i3 11ª Gen Windows 10 Home 8GB 512GB SSD 14' FHD;4084.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-a514-54-37m1-intel-core-i3-11a-gen-windows-10-home-8gb-512gb-ssd-14-fhd/p/ajc7akfaaf/in/ntmk/;Megazine Luiza;Notebook
Notebook Positivo Motion Q464C Intel Atom Quad-Core Windows 10 Home  Vermelho;1799.0;4;13;https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-intel-atom-quad-core-windows-10-home-vermelho/p/akj5jd92e2/in/note/;Megazine Luiza;Notebook
Notebook Asus Intel Core i3 256GB SSD 4GB 15.6 Windows 10 X543UA--GQ3430T;3175.11;5;0;https://www.magazineluiza.com.br/notebook-asus-intel-core-i3-256gb-ssd-4gb-15-6-windows-10-x543ua-gq3430t/p/kfj6c2dej7/in/ntmk/;Megazine Luiza;Notebook
"Notebook Ultraportátil Dell XPS 13 9310-MS20S 13.4"" Full HD+ 11ª Geração Intel Core i7 16GB 1TB SSD Windows 10 Prata";10079.1;5;0;https://www.magazineluiza.com.br/notebook-ultraportatil-dell-xps-13-9310-ms20s-13-4-full-hd-11a-geracao-intel-core-i7-16gb-1tb-ssd-windows-10-prata/p/hgcfe5ffea/in/ntmk/;Megazine Luiza;Notebook
"Notebook Galaxy Book GO Snapdragon 7c, Windows 10 Home, 4GB, 128GB UFS, Full HD LED 14""";2999.0;5;0;https://www.magazineluiza.com.br/notebook-galaxy-book-go-snapdragon-7c-windows-10-home-4gb-128gb-ufs-full-hd-led-14-samsung/p/kad7a2k3d7/in/ntmk/;Megazine Luiza;Notebook
Notebook Lenovo IdeaPad 3i 82BS0001BR Intel Corei5;3689.1;1;1;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-3i-82bs0001br-intel-corei5-8gb-256-ssd-156-placa-nvidia-geforce-2gb/p/228769200/in/ntmk/;Megazine Luiza;Notebook
"Kit Notebook Dell Inspiron 3501-M70PB 15.6"" HD 11ª G Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 + Mochila";5075.1;5;1;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-3501-m70pb-15-6-hd-11a-g-intel-core-i7-8gb-256gb-ssd-nvidia-geforce-windows-10-mochila/p/jeh9577kcj/in/nodl/;Megazine Luiza;Notebook
"Notebook Lenovo V14 i3-1115G4 8GB 256GB SSD  Windows 10 Home 14"" 82NM0006BR Preto";3122.1;5;0;https://www.magazineluiza.com.br/notebook-lenovo-v14-i3-1115g4-8gb-256gb-ssd-windows-10-home-14-82nm0006br-preto/p/jf19f51b7d/in/ntmk/;Megazine Luiza;Notebook
"Notebook 14"" ultra core i3/4gb/1tb/win10 prata ub421  MULTILASER";2520.06;5;0;https://www.magazineluiza.com.br/notebook-14-ultra-core-i3-4gb-1tb-win10-prata-ub421-multilaser/p/kcfd5jhc11/in/ntmk/;Megazine Luiza;Notebook
"Notebook Compaq Presario 424 Intel Pentium N3700 Linux 4GB 1TB 14"" - Cinza";2499.0;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-424-intel-pentium-n3700-linux-4gb-1tb-14-cinza/p/ahf64ge221/in/ntmk/;Megazine Luiza;Notebook
"Notebook Ultrafino Dell Inspiron i5502-M30S 15.6"" Full HD 11ª G. Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10";5759.1;5;2;https://www.magazineluiza.com.br/notebook-ultrafino-dell-inspiron-i5502-m30s-15-6-full-hd-11a-g-intel-core-i7-8gb-256gb-ssd-nvidia-geforce-windows-10/p/hkheg2j533/in/nodl/;Megazine Luiza;Notebook
Macbook Pro 13,3” Apple M1 8GB;11960.1;5;0;https://www.magazineluiza.com.br/macbook-pro-133-apple-m1-8gb-256gb-ssd-cinza-espacial/p/227626300/in/ntmk/;Megazine Luiza;Notebook
Notebook Gamer Lenovo ideapad Gaming 3i 82CG0005BR;6119.1;3;4;https://www.magazineluiza.com.br/notebook-gamer-lenovo-ideapad-gaming-3i-82cg0005br-intel-core-i7-8gb-512gb-ssd-156-full-hd/p/228769000/in/pcgm/;Megazine Luiza;Notebook
MacBook Pro 13” Apple Intel Core i5 16GB RAM;15299.1;5;0;https://www.magazineluiza.com.br/macbook-pro-13-apple-intel-core-i5-16gb-ram-1tb-ssd-prateado/p/226134100/in/mack/;Megazine Luiza;Notebook
Notebook Acer Aspire 5 A515-54G-79Q0 Intel Core i7;4949.1;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54g-79q0-intel-core-i7-8gb-512gb-ssd-156-full-hd-led-placa-de-video-2gb/p/231755600/in/ntmk/;Megazine Luiza;Notebook
"Notebook Acer Aspire 3 15,6"" A315-34-C6ZS Intel Celeron N4000 4GB Ram 1TB HD Endless OS Preto";2430.5;4;13;https://www.magazineluiza.com.br/notebook-acer-aspire-3-156-a315-34-c6zs-intel-celeron-n4000-4gb-ram-1tb-hd-endless-os-preto/p/fjg9f809ek/in/ntmk/;Megazine Luiza;Notebook
"Notebook Gamer Lenovo, Intel CoreT i5, 8GB, 256GB SSD, Tela de 15,6"", Chameleon Blue, ideaPad Gaming 3i - 82CG0002BR";5918.81;5;0;https://www.magazineluiza.com.br/notebook-gamer-lenovo-intel-coret-i5-8gb-256gb-ssd-tela-de-156-chameleon-blue-ideapad-gaming-3i-82cg0002br/p/cfh5kkc367/in/pcgm/;Megazine Luiza;Notebook
"Notebook Samsung NP550XDZ-KO4BR, Tela de 15.6"", Linux, 500GB, 4GB RAM, Cinza";2279.05;5;0;https://www.magazineluiza.com.br/notebook-samsung-np550xdz-ko4br-tela-de-15-6-linux-500gb-4gb-ram-cinza/p/aabac460hf/in/ntmk/;Megazine Luiza;Notebook
Notebook Samsung Book X40 Intel Core i5 8GB 1TB - 15,6” Placa de Vídeo 2GB Windows 10;4749.99;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-x40-intel-core-i5-8gb-1tb-156-placa-de-video-2gb-windows-10/p/adkh53c44c/in/nsbo/;Megazine Luiza;Notebook
Notebook Asus X543UA-GQ3153T Tela 15,6;3086.91;5;0;https://www.magazineluiza.com.br/notebook-asus-x543ua-gq3153t-tela-156/p/kd3d612ha8/in/ntmk/;Megazine Luiza;Notebook
"Kit Notebook Dell Inspiron i3501-M20PB 15.6"" HD 10ª G. Intel Core i3 4GB 128GB SSD Windows 10 Preto + Mochila Essential";3095.1;4;3;https://www.magazineluiza.com.br/kit-notebook-dell-inspiron-i3501-m20pb-15-6-hd-10a-g-intel-core-i3-4gb-128gb-ssd-windows-10-preto-mochila-essential/p/debg07983c/in/nodl/;Megazine Luiza;Notebook
"Kit Notebook Ultrafino Dell Inspiron i5502-M10SC 15.6"" Full HD 11ª Ger. Intel Core i5 8GB 256GB SSD Windows 10 + Capa";5327.1;5;0;https://www.magazineluiza.com.br/kit-notebook-ultrafino-dell-inspiron-i5502-m10sc-15-6-full-hd-11a-ger-intel-core-i5-8gb-256gb-ssd-windows-10-capa/p/ee7ae2ab30/in/nodl/;Megazine Luiza;Notebook
"Notebook Ultrafino Dell Inspiron i5502-M20S 15.6"" Full HD 11ª G. Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10";4859.1;5;2;https://www.magazineluiza.com.br/notebook-ultrafino-dell-inspiron-i5502-m20s-15-6-full-hd-11a-g-intel-core-i5-8gb-256gb-ssd-nvidia-geforce-windows-10/p/dh1dcc52d2/in/nodl/;Megazine Luiza;Notebook
Notebook Multilaser Intel J4205 Windows 10 Home 64gb Pc311;1556.09;5;0;https://www.magazineluiza.com.br/notebook-multilaser-intel-j4205-windows-10-home-64gb-pc311/p/hg21c9bkf2/in/ntmk/;Megazine Luiza;Notebook
"Notebook Asus, Intel Core i5 1035G1, 8GB, 512GB SSD, Tela de 15,6"", Cinza - X515JA-EJ1045T";3999.0;5;0;https://www.magazineluiza.com.br/notebook-asus-intel-core-i5-1035g1-8gb-512gb-ssd-tela-de-156-cinza-x515ja-ej1045t/p/kdjbhgc684/in/ntmk/;Megazine Luiza;Notebook
