Descrição,Preço,Estrelas,TotalReviews,Url
"Smartphone Realme 7 Dual Sim LTE 6.5"" 8GB/128GB Branco Névoa RMX2151","R$ 1.601,25","4,7 de 5 estrelas",34,https://www.amazon.com.br/Smartphone-Realme-128GB-Branco-RMX2151/dp/B098X7PN28/ref=sr_1_175?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-175&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, Apple, iPhone 7 MN922BR/A, 128 GB, 4.7'', Preto Fosco","R$ 2.179,99","3,7 de 5 estrelas",15,https://www.amazon.com.br/iPhone-Apple-Black-128-Desbloqueado/dp/B075KM2P21/ref=sr_1_176?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-176&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular LG - LMK520BMW - K62 64 GB Vermelho,"R$ 999,00","4,8 de 5 estrelas",32,https://www.amazon.com.br/Celular-LG-LMK520BMW-K62-Vermelho/dp/B08WKJM4C2/ref=sr_1_177?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-177&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Motorola Moto E6s Azul Marinho 64gb Tela 6.1 4gb Ram Cam Dupla 13mp 2mp,"R$ 1.269,90","4,5 de 5 estrelas",63,https://www.amazon.com.br/Celular-Motorola-Moto-E6s-Marinho/dp/B08F2VLB6K/ref=sr_1_178?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-178&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Pen Drive SanDisk p/ Smartphone Ultra Dual Drive USB Type C / USB 3.1 32GB - SDDDC2-032G-G46,"R$ 78,82","4,7 de 5 estrelas",7.764,https://www.amazon.com.br/Drive-Ultra-Type-C-SanDisk-Pendrives/dp/B01EZ0X23W/ref=sr_1_179?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-179&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Smartphone Poco X3 NFC 6/64 Azul,"R$ 1.519,58","4,8 de 5 estrelas",644,https://www.amazon.com.br/Smartphone-Poco-X3-NFC-Azul/dp/B08LCNWPRC/ref=sr_1_180?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-180&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"SMARTPHONE G MAX 2, 64GB 2 GB RAM TELA 6,5"" HD CAMERA TRIPLA 8 MP, PROCESSADOR OCTA CORE DOURADO P9157","R$ 743,72",,"em até 10x de R$ 74,39 sem juros",https://www.amazon.com.br/SMARTPHONE-CAMERA-TRIPLA-PROCESSADOR-DOURADO/dp/B099FFTFWD/ref=sr_1_181?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-181&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Mi 11 Lite 128gb 8GB RAM - Boba Black - Preto,"R$ 2.288,00","4,4 de 5 estrelas",59,https://www.amazon.com.br/Smartphone-Lite-128gb-8GB-RAM/dp/B096TJK8SQ/ref=sr_1_182?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-182&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, Dual Card Dual Standby PRO + 6,72 polegadas de tela 3G GSM4 Celulares com resolução de 720x1560 com câmera de alta definição para viagens(azul)","R$ 517,89",,,https://www.amazon.com.br/Smartphone-polegadas-Celulares-resolu%C3%A7%C3%A3o-defini%C3%A7%C3%A3o/dp/B09FFNC42Y/ref=sr_1_183?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-183&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Positivo Twist 4 S514 64GB Dual Chip 5.5"" - Vermelho","R$ 574,90",,"em até 10x de R$ 57,49 sem juros",https://www.amazon.com.br/Smartphone-Positivo-Twist-S514-64GB/dp/B092QMM3QW/ref=sr_1_184?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-184&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi 9T 6GB+128GB LTE Twilight Blue (AZUL),"R$ 1.520,00","4,6 de 5 estrelas",183,https://www.amazon.com.br/Xiaomi-Redmi-128GB-Twilight-Blue/dp/B08SQGHQ39/ref=sr_1_185?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-185&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Positivo Twist 4 S514 64GB Dual Chip 5.5"" - Preto","R$ 599,00",,,https://www.amazon.com.br/Smartphone-Positivo-Twist-S514-64GB/dp/B095HTN36M/ref=sr_1_187?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-187&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone LG K71 4GB/128GB - Titânio,"R$ 2.242,90","4,7 de 5 estrelas",19,https://www.amazon.com.br/Smartphone-LG-K71-4GB-128GB/dp/B08WKQ5K1Z/ref=sr_1_188?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-188&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Realme C3 (64 GB, 3 GB) 6,5 polegadas HD+ Display, Dual SIM GSM, Cinza","R$ 899,00","4,4 de 5 estrelas",25,https://www.amazon.com.br/Smartphone-Realme-polegadas-Display-Cinza/dp/B08Y15FC6G/ref=sr_1_189?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-189&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Estabilizador de Imagem Zhiyun Smooth Q3 para Smartphones,"R$ 590,00","4,6 de 5 estrelas",6,https://www.amazon.com.br/Estabilizador-Imagem-Zhiyun-Smooth-Smartphones/dp/B094MXKBV6/ref=sr_1_190?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-190&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A01 Core', 32gb, Quad-core, Azul","R$ 718,00","4,3 de 5 estrelas",97,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Core-Quad-core/dp/B08GGCH16K/ref=sr_1_192?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-192&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Impressora Instax Mini Link Fujifilm para Smartphone + Filme Instax Sky Blue com 10 poses,"R$ 629,00","5,0 de 5 estrelas",5,https://www.amazon.com.br/Impressora-Instax-Fujifilm-Smartphone-Filme/dp/B08DVCNWVZ/ref=sr_1_193?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-193&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Multilaser F 32Gb 3G 1Gb P9130 Preto,"R$ 442,79","4,3 de 5 estrelas",93,https://www.amazon.com.br/Celular-32Gb-1Gb-P9130-Preto/dp/B08D4QZ9GQ/ref=sr_1_196?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-196&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI REDMI 9 32GB 3RAM CINZA,"R$ 990,00","4,5 de 5 estrelas",1.031,https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-32GB-CINZA/dp/B08B3L2KCK/ref=sr_1_198?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-198&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A01 32GB Tela 5.7"" Camera 13MP Azul","R$ 859,90","4,5 de 5 estrelas",97,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-32GB-Camera/dp/B0876H86C1/ref=sr_1_199?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-199&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Btuty Teclado BT sem fio Teclado dobrável Teclado BT ultra fino portátil com Touchpad Compatible with Windows/Android/iOS Cinza,"R$ 163,00","4,5 de 5 estrelas",96,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A08927182D6YO07SD277Q&url=%2FBtuty-dobr%25C3%25A1vel-port%25C3%25A1til-Touchpad-Compatible%2Fdp%2FB08DY1W4QJ%2Fref%3Dsr_1_201_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-201-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_btf
Btuty Carregador de madeira do suporte de mesa da estação de carregamento de USB para o eu-relógio & o plugue dos EU dos Smartphones,"R$ 154,89",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A100498415L4I861R1HLP&url=%2FBtuty-Carregador-carregamento-eu-rel%25C3%25B3gio-Smartphones%2Fdp%2FB088ZR12JB%2Fref%3Dsr_1_202_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-202-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_btf
Btuty Dongle sem fio WiFi Display Dongle 4K 2.4G HD WiFi Receptor Dongle Conversor de tela sem fio Compatible with Smartphone PC Laptop,"R$ 139,60",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0954217KOBDYP951SRQ&url=%2FBtuty-Receptor-Conversor-Compatible-Smartphone%2Fdp%2FB08DY19PQR%2Fref%3Dsr_1_203_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-203-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_btf
Luz de preenchimento digital Z1 Luz de vídeo LED Luzes de câmera de LED 3 modos de luz Brilho ajustável com 3 bases de montagem para smartphone e câmera de vídeo para laptop Filmad,"R$ 157,69",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A09613532IRE1QWBEMY3E&url=%2Fpreenchimento-digital-ajust%25C3%25A1vel-montagem-smartphone%2Fdp%2FB09C39K4QH%2Fref%3Dsr_1_204_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-204-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_btf
Daerzy Suporte para suporte de telefone para carro Suporte para tomada de ar Suporte para smartphone Berço Estável e antiderrapante Substituição do suporte para telefone para todos os modelos Tesla Y,"R$ 109,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03306513GHYJAZOEQ16X&url=%2FDaerzy-telefone-smartphone-antiderrapante-Substitui%25C3%25A7%25C3%25A3o%2Fdp%2FB09H44KMQP%2Fref%3Dsr_1_193_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-193-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_atf_next
Daseey Microscópio digital sem fio WiFi Câmera portátil para microscópio portátil Ampliação de 50X a 1000X 8 Luzes LED ajustáveis ​​Compatível com iOS Android Smartphone Tablet Computador,"R$ 381,48",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A099836813AYFD242NONX&url=%2FDaseey-Microsc%25C3%25B3pio-microsc%25C3%25B3pio-ajust%25C3%25A1veis-Compat%25C3%25ADvel%2Fdp%2FB09GLT38HB%2Fref%3Dsr_1_194_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-194-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_atf_next
Daerzy Microscópio digital sem fio WiFi Câmera portátil para microscópio portátil Ampliação de 50X a 1000X 8 Luzes LED ajustáveis ​​Compatível com iOS Android Smartphone Tablet Computador,"R$ 447,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03259231WA5CBEN6WOJ9&url=%2FDaerzy-Microsc%25C3%25B3pio-microsc%25C3%25B3pio-ajust%25C3%25A1veis-Compat%25C3%25ADvel%2Fdp%2FB09H44MTQ3%2Fref%3Dsr_1_195_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-195-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_atf_next
"Suporte para smartphone, suporte para telescópio, retrátil durável removível universal para smartphone de conexão","R$ 252,69",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0047159EUV473X8IQX8&url=%2Fsmartphone-telesc%25C3%25B3pio-retr%25C3%25A1til-remov%25C3%25ADvel-universal%2Fdp%2FB09FZGYDDH%2Fref%3Dsr_1_196_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-196-spons%26ufe%3Dapp_do%253Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_atf_next
"Smartphone Motorola Moto G5 Plus XT1683 Platinum 5,2"" Câmera 12MP Memória 32GB e 2GB de RAM","R$ 989,99","4,0 de 5 estrelas",20,https://www.amazon.com.br/Smartphone-Motorola-XT1683-Platinum-Mem%C3%B3ria/dp/B074CP3B1V/ref=sr_1_197?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-197&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Smartphone Xiaomi Redmi Note 8 4RAM 64GB Tela 6.3 LTE Dual Azul,"R$ 1.170,00","4,7 de 5 estrelas",149,https://www.amazon.com.br/Celular-Smartphone-Xiaomi-Redmi-Note/dp/B08DJ819Y3/ref=sr_1_198?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-198&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 9 64gb 4gb Ram Ocean Green Verde,"R$ 1.099,00","4,7 de 5 estrelas",2.009,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Ocean-Green/dp/B089WCRP52/ref=sr_1_199?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-199&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy  A32 128GB 6.4 Octa-Core Violeta,"R$ 1.699,00","3,9 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Octa-Core-Violeta/dp/B094621Y9H/ref=sr_1_200?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-200&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Pen Drive SanDisk p/ Smartphone Ultra Dual Drive USB Type C / USB 3.1 32GB - SDDDC2-032G-G46,"R$ 78,82","4,7 de 5 estrelas",7.764,https://www.amazon.com.br/Drive-Ultra-Type-C-SanDisk-Pendrives/dp/B01EZ0X23W/ref=sr_1_202?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-202&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Smartphone Xiaomi Redmi 9A Tela 6.53 32GB 13MP 4G Peacock Green CX298VRD,"R$ 779,00","4,4 de 5 estrelas",8,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Peacock-CX298VRD/dp/B08KSL2JGR/ref=sr_1_203?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-203&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Motorola Moto G20 Pink 64gb Tela 6.5 4gb Ram Camera 48mp 8mp 2mp 2mp,"R$ 1.162,00","4,5 de 5 estrelas",5,https://www.amazon.com.br/Celular-Motorola-Moto-Pink-Camera/dp/B095L3DJCX/ref=sr_1_204?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-204&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Positivo Twist 4 Fit S509N 32GB Dual Chip 5"" - Vermelho","R$ 479,22","3,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-Positivo-Twist-S509N-32GB/dp/B08Z2SJDTZ/ref=sr_1_205?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-205&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Teclado sem fio Logitech K480 com Suporte Integrado para Smartphone e Tablet, Conexão Bluetooth para até 3 dispositivos e Pilha Inclusa","R$ 205,89","4,5 de 5 estrelas",655,https://www.amazon.com.br/Teclado-Bluetooth-Multi-Dispositivo-Logitech-Teclados/dp/B075728GQ1/ref=sr_1_206?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-206&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
"Smartphone Samsung Galaxy A11 64GB Dual Chip Tela 6.4"" Octa-Core Câmera Tripla 13MP+5MP+2MP Preto, SM-A115MZKGZTO","R$ 1.375,98","4,4 de 5 estrelas",22,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Octa-Core-SM-A115MZKGZTO/dp/B08CBNQTWZ/ref=sr_1_209?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-209&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 Pro Global 64GB 6GB RAM 64MP Verde,"R$ 1.799,00","4,8 de 5 estrelas",4.065,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Global-Verde/dp/B07Y8Y6HVW/ref=sr_1_211?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-211&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone realme 8 5G RMX3241 Dual SIM 128GB 6.4"" 48 + 2 + 2MP / 16MP OS 11 - Supersonic Black (Supersonic Black)","R$ 1.759,00","4,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-realme-RMX3241-Dual-128GB/dp/B0915YXK7R/ref=sr_1_212?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-212&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Domary Tripé de webcam portátil leve mini tripé de webcam para smartphone webcam tripé de mesa suporte de telefone suporte de mesa,"R$ 59,87",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A06665841HN45ZWKAZVPQ&url=%2FDomary-port%25C3%25A1til-smartphone-suporte-telefone%2Fdp%2FB09FS79KZV%2Fref%3Dsr_1_213_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-213-spons%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_mtf
"Smartphone, Dual Card Dual Standby PRO + 6,72 polegadas de tela 3G GSM4 Celulares com resolução de 720x1560 com câmera de alta definição para viagens(Preto)","R$ 517,89",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08497731XBFOBTDUCV7T&url=%2FSmartphone-polegadas-Celulares-resolu%25C3%25A7%25C3%25A3o-defini%25C3%25A7%25C3%25A3o%2Fdp%2FB09FFMTJHC%2Fref%3Dsr_1_214_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-214-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_mtf
Suporte ajustável para telefone celular Z24 Suporte para telefone de mesa totalmente dobrável Liga de alumínio com berço giratório 270 ° Dock portátil compatível com smartphones e,"R$ 110,64",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04159341M97IJRPW27PH&url=%2Fajust%25C3%25A1vel-totalmente-girat%25C3%25B3rio-compat%25C3%25ADvel-smartphones%2Fdp%2FB09FSTTGQR%2Fref%3Dsr_1_215_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-215-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_mtf
D10 Headset Ture Wireless Stereo Sport Gancho de ouvido Duas maneiras de usar Headsets sem fio Stereo BT5.1 Fone de ouvido leve para smartphones Bateria recarregável de 300mAh,"R$ 122,79",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04289132GAP4XRIY0PK3&url=%2FWireless-maneiras-Headsets-smartphones-recarreg%25C3%25A1vel%2Fdp%2FB09FSS1KMZ%2Fref%3Dsr_1_216_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-216-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_mtf
Smartphone Xiaomi Poco X3 GT 5G 8gb 128gb Stargaze Black - Preto,"R$ 2.199,55","5,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-Xiaomi-128gb-Stargaze-Black/dp/B099QR5XVW/ref=sr_1_217?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-217&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Positivo Twist 4 Pro S518 Black Piano,"R$ 675,00",,"em até 10x de R$ 67,50 sem juros",https://www.amazon.com.br/Smartphone-Positivo-Twist-S518-Black/dp/B08Z354MG5/ref=sr_1_219?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-219&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone DOOGEE S90C, celular robusto, tela de 6,18 polegadas, 12V2A, 5050mAh, Helio P70, Octa Core, 4 GB de RAM, 128GB de ROM, câmera de 16,0 m + 8,0 m, Android 9.0, IP68","R$ 1.913,00",,,https://www.amazon.com.br/Smartphone-celular-robusto-polegadas-5050mAh/dp/B09BVK913D/ref=sr_1_220?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-220&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
