Descrição;Preço;Estrelas;TotalReviews;Url
Memória Notebook DDR3 - 8GB (2x 4GB) / 1.066MHz - Corsair Mac - CMSA8GX3M2A1066C7;R$ 385,33;4,8 de 5 estrelas;4.913;https://www.amazon.com.br/Mem%C3%B3ria-Notebook-DDR3-1-066MHz-CMSA8GX3M2A1066C7/dp/B00505EZYW/ref=sr_1_889?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-889&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Caixa de som Multimidia Logitech S-150 com Sistema 2.0 e conexão 3,5mm - Preto;R$ 94,90;4,4 de 5 estrelas;303;https://www.amazon.com.br/Multim%C3%ADdia-Sistema-Logitech-Altos-Falantes-Computador/dp/B0041WMO3Y/ref=sr_1_890?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-890&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
VEXT Mesinha para Notebook Mesa Suporte Dobrável Inclinável Portátil para Cama e Sofá;R$ 219,90;4,1 de 5 estrelas;22;https://www.amazon.com.br/Mesinha-Notebook-Dobr%C3%A1vel-Inclin%C3%A1vel-Port%C3%A1til/dp/B08NYZGWDH/ref=sr_1_891?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-891&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
LiteStand Note - Suporte para Notebook e Tablet - Ice Silver;R$ 35,00;4,5 de 5 estrelas;2;https://www.amazon.com.br/LiteStand-Note-Suporte-Notebook-Tablet/dp/B091ZM1CX5/ref=sr_1_892?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-892
Roteador Wireless Archer C80 AC1900 MU-MIMO TP-Link;R$ 399,89;4,7 de 5 estrelas;2.941;https://www.amazon.com.br/ROTEADOR-AC1900-MU-MIMO-ARCHER-C80/dp/B0859MHXXB/ref=sr_1_893?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-893&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Mochila Feminina para Notebook 15.6"", Hp, Mochilas, Capas e Maletas para Notebook";R$ 413,39;3,9 de 5 estrelas;10;https://www.amazon.com.br/Mochila-Feminina-Notebook-HP-Mochilas/dp/B0178JFWQM/ref=sr_1_894?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042229&s=electronics&sr=1-894&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Yongluo 2.4G Wireless Optical Bamboo Mouse 3 DPI ajustável Mouse de computador com receptor USB para notebook PC laptop amarelo;R$ 121,49;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg37_1?ie=UTF8&adId=A04518111DWQZSQZZDKM8&url=%2FWireless-ajust%25C3%25A1vel-computador-receptor-notebook%2Fdp%2FB09BZ94G9N%2Fref%3Dsr_1_895_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042229%26s%3Delectronics%26sr%3D1-895-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634042229&id=512761283359992&widgetName=sp_btf
Yongluo Suporte para notebook dobrável de dez marchas Suporte para tablet para laptop Suporte ajustável dobrável para escritório portátil Suporte para resfriamento preto;R$ 81,59;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg37_1?ie=UTF8&adId=A06811959Q4NK6JOUQSO&url=%2Fnotebook-dobr%25C3%25A1vel-ajust%25C3%25A1vel-escrit%25C3%25B3rio-resfriamento%2Fdp%2FB09B896XV8%2Fref%3Dsr_1_896_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042229%26s%3Delectronics%26sr%3D1-896-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042229&id=512761283359992&widgetName=sp_btf
Yongluo PATA (IDE) 2,5 polegadas 2,5 polegadas 16 GB MLC SSD digital unidade de estado sólido para notebook PC laptop;R$ 345,39;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg37_1?ie=UTF8&adId=A07988423FHHAD08EH4YI&url=%2FYongluo-polegadas-digital-unidade-notebook%2Fdp%2FB09BFZX19F%2Fref%3Dsr_1_897_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042229%26s%3Delectronics%26sr%3D1-897-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042229&id=512761283359992&widgetName=sp_btf
Fesjoy Mouse vertical sem fio 2,4G, 2,4G, mão esquerda, USB, mouse óptico ergonômico, alta precisão, ajustável 800/1200/1600 Dpi, 5 botões de substituição para Mac Laptop PC;R$ 88,95;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg38_1?ie=UTF8&adId=A08923303RXBP5PQV2CY9&url=%2FFesjoy-vertical-ergon%25C3%25B4mico-ajust%25C3%25A1vel-substitui%25C3%25A7%25C3%25A3o%2Fdp%2FB091K8BQZB%2Fref%3Dsr_1_889_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-889-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_atf_next
Tomshin Mouse Tomshin C-7 USB com fio RGB Mouse para jogos 16000DPI Mouse para jogos de computador Design de favo de mel oco para PC laptop preto;R$ 187,45;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg38_1?ie=UTF8&adId=A07274483F94RXVXTG62M&url=%2FTomshin-16000DPI-computador-Design-laptop%2Fdp%2FB09BVC6S6S%2Fref%3Dsr_1_890_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-890-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_atf_next
Tomshin V8H 2.4G sem fio mudo Mouse Plug & Play Slim Mice Óptico Tracking Power Saving Smooth Scroll Wheel para laptop PC (Fox);R$ 102,55;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg38_1?ie=UTF8&adId=A0465052SXUIJ8XPC32E&url=%2FTomshin-%25C3%2593ptico-Tracking-Saving-Smooth%2Fdp%2FB09BVQ37CF%2Fref%3Dsr_1_891_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-891-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_atf_next
"Smart TV LED 32"" HD Android SEMP 32S5300, Conversor Digital, Wi-Fi, Bluetooth, 1 USB, 2 HDMI, Comando de Voz e Google Assistant";R$ 1.424,02;4,6 de 5 estrelas;592;https://www.amazon.com.br/Semp-32S5300-TV/dp/B07WSS9X1Z/ref=sr_1_892?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-892&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte para Notebook Reliza Branco 017;R$ 28,40;4,1 de 5 estrelas;88;https://www.amazon.com.br/Suporte-para-Notebook-Reliza-Branco/dp/B076HTP6YH/ref=sr_1_893?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-893
Caixa De Som 2.0 6W Rms Acabamento Madeira Multilaser - SP261;R$ 89,90;4,5 de 5 estrelas;924;https://www.amazon.com.br/Caixa-Som-Acabamento-Madeira-Multilaser/dp/B07BCLZ1N5/ref=sr_1_894?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-894&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Memoria Team Group T-force Vulcan Pichau 8gb (1x8) Ddr4 3200mhz Branca, Tlpbd48g3200hc16c01;R$ 309,90;5,0 de 5 estrelas;6;https://www.amazon.com.br/Memoria-Team-Group-T-force-Tlpbd48g3200hc16c01/dp/B088HHBNDW/ref=sr_1_895?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-895&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Mochila para Notebook Thule Subterra 23L - Azul Mineral;R$ 1.179,00;;;https://www.amazon.com.br/Mochila-Departer-Thule-Mochilas-Notebook/dp/B01MRXF63T/ref=sr_1_896?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-896&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte Mesa Portátil Alumínio MacBook & Notebook Rock Stand (Preto);R$ 149,99;4,3 de 5 estrelas;7;https://www.amazon.com.br/Suporte-Port%C3%A1til-Alum%C3%ADnio-Notebook-Rock/dp/B081878MQC/ref=sr_1_897?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-897&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Notebook Lenovo BS145 i3-1005G1 4GB 500GB W10 Home 15.6"" HD Antirreflexo 82HB0001BR Preto";R$ 3.144,90;;;https://www.amazon.com.br/Notebook-Lenovo-i3-1005G1-Antirreflexo-82HB0001BR/dp/B091ZVXCVH/ref=sr_1_898?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-898&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Kit Teclado E Mouse Sem Fio + Mouse Pad + Suporte Para Notebook;R$ 199,99;;em até 6x de R$ 33,34 sem juros;https://www.amazon.com.br/Teclado-Mouse-Suporte-Para-Notebook/dp/B09BDDPTDY/ref=sr_1_899?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-899&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Headset gamer fone de ouvido usb com microfone Adamantiun Heimdall V2 pc ps4 ps5 ps3 notebook com adaptador type c celular;R$ 316,99;5,0 de 5 estrelas;4;https://www.amazon.com.br/microfone-Adamantiun-Heimdall-V2-adaptador/dp/B099T58V11/ref=sr_1_900?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-900&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Base Para Notebook 17p Bpn-005 Hoopson 2 Coolers Usb;R$ 114,90;;;https://www.amazon.com.br/Base-Notebook-Bpn-005-Hoopson-Coolers/dp/B08RDZYYVQ/ref=sr_1_901?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-901&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Anel de Luz LED 16 cm + Tripé;R$ 17,91;4,5 de 5 estrelas;2.748;https://www.amazon.com.br/Iluminador-Light-Misto-3500K-5500K/dp/B07WFC5JY8/ref=sr_1_902?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-902
Andoer Mouse óptico vertical mouse ergonômico sem fio mouse recarregável bateria integrada com interruptor DPI para laptop PC (preto);R$ 114,69;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg38_1?ie=UTF8&adId=A0644372K9O0M4JKYC7E&url=%2Fvertical-ergon%25C3%25B4mico-recarreg%25C3%25A1vel-integrada-interruptor%2Fdp%2FB08L9G1XW7%2Fref%3Dsr_1_904_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-904-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_mtf
Yongluo Mouse óptico vertical mouse ergonômico sem fio mouse recarregável bateria integrada com interruptor DPI para laptop PC (branco);R$ 95,09;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg38_1?ie=UTF8&adId=A00077341OSS57KFKBAHC&url=%2Fvertical-ergon%25C3%25B4mico-recarreg%25C3%25A1vel-integrada-interruptor%2Fdp%2FB09BZKYS83%2Fref%3Dsr_1_905_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-905-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_mtf
Yongluo Mouse para jogos Yongluo J900 USB com fio RGB Mouse para jogos com seis DPI ajustável Design ergonômico para laptop de mesa preto;R$ 101,79;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg38_1?ie=UTF8&adId=A10258983QK0KI8I3HS1M&url=%2FYongluo-ajust%25C3%25A1vel-Design-ergon%25C3%25B4mico-laptop%2Fdp%2FB09BZHLSZ5%2Fref%3Dsr_1_906_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-906-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_mtf
Kit Teclado E Mouse Gamer Colorido Usb Pc Multimídia Branco Informática PC NOtebook;R$ 119,99;3,7 de 5 estrelas;32;https://www.amazon.com.br/Teclado-Colorido-Multim%C3%ADdia-Inform%C3%A1tica-NOtebook/dp/B07GCW6579/ref=sr_1_907?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-907&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Placa de Rede WiFi/Bluetooth - NGFF - Intel 3160HMW Dual Band AC 3160 802 (p/ notebooks);R$ 149,00;4,6 de 5 estrelas;3;https://www.amazon.com.br/Placa-Rede-WiFi-Bluetooth-notebooks/dp/B00NJ3CK8A/ref=sr_1_908?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-908&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Filtro de Privacidade 3M para MacBook Air Tela 13"" - Preto";R$ 129,90;3,0 de 5 estrelas;6;https://www.amazon.com.br/Privacidade-Macbook-3M-Filtros-Notebooks/dp/B076X5W15Q/ref=sr_1_909?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-909&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
HX434C16FB3AK2/16 - Kit de Memórias HyperX Fury (2 de 8GB) DIMM DDR4 3466Mhz 1,2V para desktop;R$ 1.855,98;5,0 de 5 estrelas;1;https://www.amazon.com.br/HX434C16FB3AK216-Mem%C3%B3rias-HyperX-3466Mhz-desktop/dp/B07WG9S973/ref=sr_1_910?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-910&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Anker PowerPort III Pod 65W, Carregador de Parede USB-C, Carregamento Rápido PIQ 3.0 com PPS, para MacBook, Dell XPS 13, Galaxy S21 / S20 / S10, Note 10, iPhone 12/11 / XR/Xs/X, iPad Pro e mais;R$ 199,00;4,8 de 5 estrelas;25;https://www.amazon.com.br/Anker-PowerPort-Carregador-Carregamento-MacBook/dp/B091G4D5KC/ref=sr_1_911?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-911&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Rocketbook Smart Notebook Folio Cover – Capa 100% reciclável, biodegradável com suporte de caneta, fecho magnético e armazenamento interno – Cor preta, tamanho executivo (15 x 22,4 cm);R$ 345,59;4,4 de 5 estrelas;1.878;https://www.amazon.com.br/Rocketbook-Smart-Notebook-Matter-Executive/dp/B0811ZMYVT/ref=sr_1_912?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-912&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Samsung Style S51 Intel® Core™ i3, Windows 10 Home, 4GB, 256GB SSD, 13.3'' Full HD LED;R$ 4.741,98;;;https://www.amazon.com.br/Samsung-Style-Intel%C2%AE-CoreTM-Windows/dp/B08JNVHSQP/ref=sr_1_913?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-913&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Bateria para Notebook HP Part Number 807957-001 | 4 Células;R$ 172,28;4,7 de 5 estrelas;4;https://www.amazon.com.br/Bateria-Notebook-Number-807957-001-C%C3%A9lulas/dp/B07L1ZKZWQ/ref=sr_1_914?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-914&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Seagate STEA1000400 Expansão - Disco Rígido Externo Portátil de 1 TB para PC com USB 3.0, Preto;R$ 304,50;4,8 de 5 estrelas;32.383;https://www.amazon.com.br/Seagate-STEA1000400-Expans%C3%A3o-Externo-Port%C3%A1til/dp/B00TKFEEAS/ref=sr_1_915?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-915&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Huion H420 Kit de Tablet de Desenho Gráfico USB;R$ 189,99;4,5 de 5 estrelas;9.688;https://www.amazon.com.br/Huion-H420-Tablet-Desenho-Gr%C3%A1fico/dp/B00TB0TTAC/ref=sr_1_916?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-916&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Base para Notebook Cooler Master Notepal L2;R$ 208,99;4,3 de 5 estrelas;170;https://www.amazon.com.br/Notebook-Cooler-Master-Acess%C3%B3rios-Computador/dp/B074J5WYJV/ref=sr_1_917?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-917&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Suporte Mesa Portatil Para Notebook e Netbook Com Cooler Dobravel Branca (BSL-MESA-2 / mc40228);R$ 129,79;2,8 de 5 estrelas;4;https://www.amazon.com.br/Suporte-Portatil-Notebook-Dobravel-BSL-MESA-2/dp/B0888QKSL2/ref=sr_1_918?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042231&s=electronics&sr=1-918&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Yongluo Mouse para jogos Yongluo V100 profissional com fio USB Esport Game Mice 6200DPI luz RGB para laptop PC (preto);R$ 375,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg38_1?ie=UTF8&adId=A0025453VE5U6HDQHDEO&url=%2FYongluo-profissional-Esport-6200DPI-laptop%2Fdp%2FB09BZ8XNGL%2Fref%3Dsr_1_919_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-919-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_btf
Fesjoy Mouse vertical sem fio, mouse vertical sem fio 2,4 G USB ergonômico óptico de alta precisão ajustável 800/1200/1600 DPI 5 botões de substituição para Mac Laptop PC;R$ 85,85;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg38_1?ie=UTF8&adId=A089264211J0JXVZG8F1P&url=%2FFesjoy-vertical-ergon%25C3%25B4mico-ajust%25C3%25A1vel-substitui%25C3%25A7%25C3%25A3o%2Fdp%2FB091KGXKQY%2Fref%3Dsr_1_920_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-920-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_btf
Fesjoy Mouse sem fio, mouse sem fio 2,4 G, portátil, fino, sem fio, mouse silencioso, com receptor tipo C de substituição para PC/laptop/prata;R$ 77,65;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg38_1?ie=UTF8&adId=A0882274E4HJI00GF392&url=%2FFesjoy-port%25C3%25A1til-silencioso-receptor-substitui%25C3%25A7%25C3%25A3o%2Fdp%2FB0924FHFSK%2Fref%3Dsr_1_921_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042231%26s%3Delectronics%26sr%3D1-921-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042231&id=8459101474642535&widgetName=sp_btf
KKmoon HXSJ J900 Mouse para jogos USB com fio RGB Mouse para jogos com seis DPI ajustável Design ergonômico para laptop de mesa preto;R$ 103,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg39_1?ie=UTF8&adId=A04347363DJ17PAXEZ5EX&url=%2FKKmoon-ajust%25C3%25A1vel-Design-ergon%25C3%25B4mico-laptop%2Fdp%2FB08L591LRR%2Fref%3Dsr_1_913_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042234%26s%3Delectronics%26sr%3D1-913-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042234&id=6008334554880436&widgetName=sp_atf_next
Miaoqian 2.4G BT 5.0 mouse fino recarregável sem ruído, menos ruído 3 luz de respiração ajustável de 7 cores DPI para laptop, prata;R$ 79,05;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg39_1?ie=UTF8&adId=A01941911VF44CCMIN65C&url=%2FMiaoqian-recarreg%25C3%25A1vel-respira%25C3%25A7%25C3%25A3o-ajust%25C3%25A1vel-laptop%2Fdp%2FB09C8GX1L7%2Fref%3Dsr_1_914_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042234%26s%3Delectronics%26sr%3D1-914-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042234&id=6008334554880436&widgetName=sp_atf_next
Miaoqian Mouse fino sem fio 2.4G sem ruído, 3 DPI ajustável de 7 cores, luz respiratória mouse recarregável para computador laptop, dourado;R$ 75,55;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg39_1?ie=UTF8&adId=A01959753RWDAN2AXB482&url=%2FMiaoqian-ajust%25C3%25A1vel-respirat%25C3%25B3ria-recarreg%25C3%25A1vel-computador%2Fdp%2FB09C8GCWNN%2Fref%3Dsr_1_915_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042234%26s%3Delectronics%26sr%3D1-915-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042234&id=6008334554880436&widgetName=sp_atf_next
Suporte de Mesa para Celular Ajustável Articulado Tablet Smartphone (Preto);R$ 10,09;4,3 de 5 estrelas;1.004;https://www.amazon.com.br/Suporte-Celular-Ajust%C3%A1vel-Articulado-Smartphone/dp/B08R9R6M85/ref=sr_1_916?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042234&s=electronics&sr=1-916
