Descrição;Preço;Estrelas;TotalReviews;Url
Notebook Gateway ultrafino para laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 12 GB RAM, 256 GB SSD, USB-C, leitor FP, webcam, HDMI, cabo HDMI Mytix, Win 10 S, verde;R$ 4.944,20;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg26_1?ie=UTF8&adId=A000900737DVAF4QAFL77&url=%2FNotebook-Gateway-ultrafino-polegadas-i3-1005G1%2Fdp%2FB08N5FXT22%2Fref%3Dsr_1_617_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260462%26s%3Dcomputers%26sr%3D1-617-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260462&id=939536153857191&widgetName=sp_mtf
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 120 G | 70-500 M/S de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 185,07;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg26_1?ie=UTF8&adId=A072943516T86JL8Y6TD8&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HCBXKQX%2Fref%3Dsr_1_618_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260462%26s%3Dcomputers%26sr%3D1-618-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634260462&id=939536153857191&widgetName=sp_mtf
Cooler para Notebook Ingvar Gamer com LED Azul e 4 Ventoinhas Warrior - AC332;R$ 143,91;3,8 de 5 estrelas;12;https://www.amazon.com.br/Cooler-Notebook-Ingvar-Ventoinhas-Warrior/dp/B07VMZ7TCW/ref=sr_1_619?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-619&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Autocolante WebCam, Romacci WebCam Cover Shutter Plástico Universal Camera Cover Web Cam Slider Adesivo de privacidade para Smartphone Tablet PC Laptop;R$ 29,24;4,8 de 5 estrelas;75;https://www.amazon.com.br/Autocolante-Pl%C3%A1stico-Universal-privacidade-Smartphone/dp/B08ZM1ZRF2/ref=sr_1_620?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-620
Notebook ASUS X571GT-AL888T INTEL CORE I5 9300H / NVIDIA GeForce GTX1650 / 16 GB / 256 GB SSD / Windows 10 Home / Black;R$ 6.849,00;4,5 de 5 estrelas;2;https://www.amazon.com.br/Notebook-ASUS-X571GT-AL888T-GeForce-GTX1650/dp/B099KMHKPQ/ref=sr_1_621?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-621&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Acer 15,6 A315-56-569F i5-10ª 4GB 256SSD Linux;R$ 3.452,21;4,5 de 5 estrelas;23;https://www.amazon.com.br/Notebook-A315-56-569F-i5-10%C2%AA-256SSD-Linux/dp/B00FN1U6O6/ref=sr_1_622?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-622&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Ultra Intel Core I3 4GB 1TB HDD Windows 10 Home 14,1"" Prata - UB421";R$ 2.940,85;5,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-Ultra-Intel-Windows-Prata/dp/B0923FD515/ref=sr_1_623?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-623&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Bateria para Notebook Lenovo G400s PN L12S4A02 | 4 Células;R$ 244,89;4,5 de 5 estrelas;2;https://www.amazon.com.br/Bateria-Notebook-Lenovo-L12S4A02-C%C3%A9lulas/dp/B07L212QPX/ref=sr_1_624?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-624&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
Notebook Ultrafino Ideapad S145, Intel Celeron N4000, 4GB, 500GB, Tela 15.6”, Linux - Lenovo;R$ 2.799,00;4,5 de 5 estrelas;8;https://www.amazon.com.br/Notebook-Ultrafino-Ideapad-Intel-Celeron/dp/B0842BNGHG/ref=sr_1_625?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-625&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Carregador Para Dell Inspiron 15 Série 3000 I15-3567 -a40p;R$ 75,00;0;0;https://www.amazon.com.br/Carregador-Inspiron-S%C3%A9rie-I15-3567-a40p/dp/B09CZ3K6D9/ref=sr_1_626?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-626&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Andoer Suporte ajustável de 6 níveis para laptop Suporte portátil de liga de alumínio para laptop Suporte para notebook dobrável antiderrapante ouro rosa;R$ 116,69;5,0 de 5 estrelas;1;https://www.amazon.com.br/ajust%C3%A1vel-port%C3%A1til-alum%C3%ADnio-notebook-antiderrapante/dp/B08L9FVYL8/ref=sr_1_627?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-627&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Notebook Positivo 11.6 2 em 1 Intel 2.4GHz 4GB DDR4 64GB SSD Windows 10 PRO;R$ 2.229,00;0;0;https://www.amazon.com.br/Notebook-Positivo-Intel-2-4GHz-Windows/dp/B09C6N3LHL/ref=sr_1_628?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-628&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte de Monitor 2 Gavetas, Mdf Preto (Black Piano) - Souza & Cia;R$ 78,99;4,7 de 5 estrelas;1.323;https://www.amazon.com.br/Souza-3346-Suporte-Monitor-Multicolor/dp/B077P95C4S/ref=sr_1_629?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-629&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Bateria para Notebook HP Part Number 807957-001 | 4 Células;R$ 172,28;4,7 de 5 estrelas;4;https://www.amazon.com.br/Bateria-Notebook-Number-807957-001-C%C3%A9lulas/dp/B07L1ZKZWQ/ref=sr_1_630?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260462&s=computers&sr=1-630&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Domary Bolsa de manga macia com zíper para laptop Ultrabook de 14 polegadas e notebook portátil;R$ 102,97;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg26_1?ie=UTF8&adId=A08758203MD6U289S2CPH&url=%2FDomary-Ultrabook-polegadas-notebook-port%25C3%25A1til%2Fdp%2FB09FRTMRP9%2Fref%3Dsr_1_631_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260462%26s%3Dcomputers%26sr%3D1-631-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634260462&id=939536153857191&widgetName=sp_btf
Domary PATA (IDE) 2,5 polegadas 2,5 polegadas 32 GB MLC SSD digital unidade de estado sólido para notebook PC notebook;R$ 517,17;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg26_1?ie=UTF8&adId=A08963361QGJIP1STDJJ9&url=%2FDomary-polegadas-digital-unidade-notebook%2Fdp%2FB09FT467FG%2Fref%3Dsr_1_632_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260462%26s%3Dcomputers%26sr%3D1-632-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260462&id=939536153857191&widgetName=sp_btf
Domary T24 2.4G Mouse Sem Fio Vertical Ergonômico Mouse com Substituição de Receptor USB para Notebook PC Laptop Macbook Preto;R$ 110,37;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg26_1?ie=UTF8&adId=A097002737ZZVJV5AL0QW&url=%2FDomary-Vertical-Ergon%25C3%25B4mico-Substitui%25C3%25A7%25C3%25A3o-Receptor%2Fdp%2FB09FSC3T4G%2Fref%3Dsr_1_633_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260462%26s%3Dcomputers%26sr%3D1-633-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634260462&id=939536153857191&widgetName=sp_btf
Tomshin DMG700 Mouse para jogos com fio 16000DPI para jogos/escritório de modos duplos Mice Laptop Desktop PC acessório laranja;R$ 428,25;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg27_1?ie=UTF8&adId=A00031631MHU6DVAJVB1T&url=%2FTomshin-16000DPI-escrit%25C3%25B3rio-Desktop-acess%25C3%25B3rio%2Fdp%2FB09BVPHWSJ%2Fref%3Dsr_1_625_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-625-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_atf_next
Andoer Mouse óptico vertical mouse ergonômico sem fio mouse recarregável bateria integrada com interruptor DPI para laptop PC (branco);R$ 112,79;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg27_1?ie=UTF8&adId=A066495627BTHYVMKMQE1&url=%2Fvertical-ergon%25C3%25B4mico-recarreg%25C3%25A1vel-integrada-interruptor%2Fdp%2FB08L9GGKKC%2Fref%3Dsr_1_626_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-626-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_atf_next
Miaoqian Mouse para jogos Miaoqian V100 profissional com fio USB Esport Game Mice 6200DPI luz RGB para laptop PC (preto);R$ 507,65;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg27_1?ie=UTF8&adId=A09088322D7ZVZ2HN7Z45&url=%2FMiaoqian-profissional-Esport-6200DPI-laptop%2Fdp%2FB09C7RRFTM%2Fref%3Dsr_1_627_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-627-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_atf_next
Cabo de Energia Tripolar Fonte de Alimentação de Notebook 120cm Padrão Novo 3 Pinos Kirin CB-37M120;R$ 15,90;4,9 de 5 estrelas;14;https://www.amazon.com.br/Tripolar-Alimenta%C3%A7%C3%A3o-Notebook-Kirin-CB-37M120/dp/B07LB3R8KQ/ref=sr_1_628?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-628
HP 200 Mouse sem Fio, Preto;R$ 79,91;4,7 de 5 estrelas;2.223;https://www.amazon.com.br/Mouse-X200-Oman-HP-Mouses/dp/B01N6M8R66/ref=sr_1_629?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-629&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Base para Notebook Cooler Master Notepal L2;R$ 208,99;4,2 de 5 estrelas;172;https://www.amazon.com.br/Notebook-Cooler-Master-Acess%C3%B3rios-Computador/dp/B074J5WYJV/ref=sr_1_630?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-630&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Teclado Semi Mecânico Gamer Multimídia Led Rgb Usb Qwerty Antighosting Pc Notebook Ps4 Xbox One;R$ 90,90;3,8 de 5 estrelas;59;https://www.amazon.com.br/Teclado-Mec%C3%A2nico-Multim%C3%ADdia-Antighosting-Notebook/dp/B08TRSLVLK/ref=sr_1_631?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-631&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Mochila Para Notebook Executiva Gd 3 Bolsos, Yins, YS28047, Preta;R$ 99,89;3,9 de 5 estrelas;9;https://www.amazon.com.br/Mochila-Notebook-Executiva-Yins-YS28047/dp/B07TRVX3SJ/ref=sr_1_632?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-632&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Combo Teclado e Mouse sem fio Logitech MK235 com Conexão USB, Pilhas Inclusas e Layout ABNT2;R$ 149,89;4,7 de 5 estrelas;4.159;https://www.amazon.com.br/Teclado-Nanoreceptor-Inclusas-Logitech-Teclados/dp/B07643MPGS/ref=sr_1_633?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-633&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Multilaser Ddr3 8Gb Pc3L-12800 Sodimm - Módulo De Memória;R$ 322,90;4,8 de 5 estrelas;128;https://www.amazon.com.br/Mem%C3%B3ria-Multilaser-COMPUTER_ADD_ON-Computadores-Notebook/dp/B0754KGY79/ref=sr_1_634?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-634&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Fone com Microfone Omnidirecional Removível + Adaptador Headset In-ear Anatômicos Estéreo Adamantiun Yari AF-1001;R$ 106,90;4,1 de 5 estrelas;55;https://www.amazon.com.br/Microfone-Omnidirecional-Remov%C3%ADvel-Anat%C3%B4micos-Adamantiun/dp/B08R7TJ919/ref=sr_1_635?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-635&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Fonte Carregador De Notebook Adaptador Universal 24v;R$ 33,80;4,3 de 5 estrelas;13;https://www.amazon.com.br/Fonte-Carregador-Notebook-Adaptador-Universal/dp/B084MLV4J5/ref=sr_1_636?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-636
SHUNYUS Mochila para laptop, mochila de viagem de 17,3 polegadas para laptop e notebook, bolsa de livros, antifurto resistente à água;R$ 191,37;3,0 de 5 estrelas;2;https://www.amazon.com.br/SHUNYUS-polegadas-femininos-antifurto-resistente/dp/B092JDTFKH/ref=sr_1_637?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-637&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Mochila Multilaser Jacquard Para Notebook Preta - BO202;R$ 155,96;4,2 de 5 estrelas;49;https://www.amazon.com.br/Multilaser-Jacquard-Notebook-Atrio-Mochilas/dp/B075KJV94L/ref=sr_1_638?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-638&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Mochila Feminina Masculina Executiva Casual Para Notebook Leve;R$ 149,90;0;0;https://www.amazon.com.br/Mochila-Feminina-Masculina-Executiva-Notebook/dp/B08H3F8LDK/ref=sr_1_639?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-639&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Notebook Gateway Ultra Slim Laptop, 14,1"" IPS FHD, Intel Core i3-1005G1 até 3.4GHz, 12GB de RAM, SSD de 256GB, USB-C, FP Reader, Webcam, HDMI, Ethernet Mytix USB Hub, Win 10 S, Verde";R$ 5.036,32;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg27_1?ie=UTF8&adId=A0009407571WD3F3FYLW&url=%2FNotebook-Gateway-Laptop-polegadas-i3-1005G1%2Fdp%2FB08N5KGGZD%2Fref%3Dsr_1_640_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-640-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_mtf
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 120 G | 70-500 M/S de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 185,07;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg27_1?ie=UTF8&adId=A0729491KVPW2UWZ45Z8&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HCC35WD%2Fref%3Dsr_1_641_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-641-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_mtf
Domary Bolsa de manga macia com zíper para laptop Ultrabook de 14 polegadas e notebook portátil;R$ 97,37;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg27_1?ie=UTF8&adId=A08756403SHZ39HNOKDXE&url=%2FDomary-Ultrabook-polegadas-notebook-port%25C3%25A1til%2Fdp%2FB09FT3J56T%2Fref%3Dsr_1_642_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260465%26s%3Dcomputers%26sr%3D1-642-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634260465&id=64781006216024&widgetName=sp_mtf
"12,5""4 GB 64 GB com notebook N3350 Laptop ultrafino para Internet Sliver GrayUS";R$ 1.416,54;0;0;https://www.amazon.com.br/notebook-Laptop-ultrafino-Internet-Sliver/dp/B09B39T6HC/ref=sr_1_643?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-643&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Bateria para Notebook Dell PN MR90Y | 6 Células - Marca bringIT;R$ 269,00;5,0 de 5 estrelas;4;https://www.amazon.com.br/Bateria-bringIT-compat%C3%ADvel-notebook-MR90Y/dp/B074QTFSPC/ref=sr_1_644?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-644&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
Mochila Couro Masculina Moderna Notebook Impermeavel (PRETO);R$ 149,90;3,7 de 5 estrelas;4;https://www.amazon.com.br/Mochila-Masculina-Moderna-Notebook-Impermeavel/dp/B08YP6VV6V/ref=sr_1_645?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-645&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Notebook Lenovo V15 Celeron N4020 4GB 500GB Windows 10 Pro 15.6"" Antirreflexo 82NN0000BR Cinza";R$ 3.099,00;0;0;https://www.amazon.com.br/Notebook-Lenovo-Celeron-Antirreflexo-82NN0000BR/dp/B09B92Q7VR/ref=sr_1_646?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-646&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Domary T24 2.4G Mouse Sem Fio Vertical Ergonômico Mouse com Substituição de Receptor USB para Notebook PC Laptop Macbook Preto;R$ 110,37;0;0;https://www.amazon.com.br/Domary-Vertical-Ergon%C3%B4mico-Substitui%C3%A7%C3%A3o-Receptor/dp/B09FSC3T4G/ref=sr_1_647?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-647&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Bateria para Notebook HP Pavilion MU06 | 6 Células;R$ 172,00;3,1 de 5 estrelas;4;https://www.amazon.com.br/Bateria-para-Notebook-Pavilion-C%C3%A9lulas/dp/B074QS2DWT/ref=sr_1_648?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-648&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Protetor de tela para notebook HP Elite x2 G4, BoxWave® [ClearTouch antirreflexo (pacote com 2)] Película fosca anti-impressão digital para notebook HP Elite x2 G4;R$ 145,09;0;0;https://www.amazon.com.br/Protetor-notebook-ClearTouch-antirreflexo-anti-impress%C3%A3o/dp/B0815XGPGP/ref=sr_1_649?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-649&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Mini Caixa de Som 2.0 para PC Notebook 4W RMS USB Exbom CS-39;R$ 37,56;4,2 de 5 estrelas;73;https://www.amazon.com.br/Mini-Caixa-Notebook-Exbom-CS-39/dp/B078J1Y878/ref=sr_1_650?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-650
Moochy Capa protetora de bolsa para laptop, notebook, bolsa protetora, capa fina, bolsa, bolsa durável, bolso, para, 15,6 polegadas, laptop, tablet, smartphone;R$ 108,99;0;0;https://www.amazon.com.br/Moochy-protetora-notebook-polegadas-smartphone/dp/B09DQ51Q7T/ref=sr_1_651?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-651&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
CIC ONIKUMA K5 Fone de Ouvido Headset Gamer Profissional Estéreo Cancelamento de Ruído Microfone LED para PS4, PC, XBox, Notebook;R$ 176,90;4,5 de 5 estrelas;228;https://www.amazon.com.br/CIC-Profissional-Cancelamento-Microfone-Notebook/dp/B07WFDKFG8/ref=sr_1_652?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-652&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Placa de Vídeo VGA Asus NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 - CERBERUS-GTX1050TI-O4G 90YV0A74-M0NA00;R$ 1.999,00;4,7 de 5 estrelas;1.077;https://www.amazon.com.br/ASUS-CERBERUS-GTX1050TI-O4G-gr%C3%A1fica-GeForce-velocidade/dp/B078ZT646T/ref=sr_1_653?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-653&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Webcam USB Full HD 1080P Microfone Embutido WB Amplo Ângulo 110° + Tripé;R$ 198,00;4,3 de 5 estrelas;1.728;https://www.amazon.com.br/Webcam-Microfone-Embutido-Webookers-WB/dp/B08CBNXKPG/ref=sr_1_654?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260465&s=computers&sr=1-654&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
